-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 10/01/2008 through 02/29/2024 
Location: Latitude  -22.2001   Longitude -65.62 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 3590.49 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
WS2M            MERRA-2 Wind Speed at 2 Meters (m/s) 
T2M             MERRA-2 Temperature at 2 Meters (C) 
T2M_RANGE       MERRA-2 Temperature at 2 Meters Range (C) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PS              MERRA-2 Surface Pressure (kPa) 
-END HEADER-
YEAR,MO,DY,WS2M,T2M,T2M_RANGE,PRECTOTCORR,RH2M,PS
2014,1,26,3.06,9.64,14.65,9.43,70.81,66.07
2014,1,27,2.57,11.33,15.49,5.61,67.75,66.07
2014,1,28,3.52,11.54,12.08,5.25,73.44,66.07
2014,1,29,3.74,9.81,8.59,5.92,78.44,66.12
2014,1,30,3.45,9.69,13.47,14.28,75.19,66.14
2014,1,31,2.55,8.89,12.49,15.64,77.5,66.18
2014,2,1,2.48,9.62,14.74,1.19,74.62,66.11
2014,2,2,2.86,11.69,17.23,6.77,63.25,65.96
2014,2,3,1.61,12.52,14.08,9.45,69.62,65.96
2014,2,4,2.27,12.54,15.48,1.54,63.19,66.02
2014,2,5,2.0,12.9,14.34,0.09,66.12,66.03
2014,2,6,2.48,9.98,15.37,2.99,70.94,66.08
2014,2,7,2.19,9.44,9.58,1.72,74.94,66.11
2014,2,8,1.96,10.33,13.31,0.06,70.81,66.02
2014,2,9,2.36,11.0,14.98,3.32,65.06,66.03
2014,2,10,2.15,9.53,13.93,7.76,74.69,66.21
2014,2,11,2.3,12.09,13.68,2.07,70.44,66.12
2014,2,12,1.86,12.55,12.45,5.15,70.75,66.08
2014,2,13,2.63,10.34,12.8,3.3,71.88,66.19
2014,2,14,2.91,10.05,13.48,2.3,73.0,66.31
2014,2,15,3.2,10.25,13.15,2.33,72.69,66.31
2014,2,16,3.13,9.9,11.92,0.65,70.69,66.24
2014,2,17,2.86,9.81,14.28,1.17,69.31,66.23
2014,2,18,2.99,10.8,13.3,3.19,74.38,66.16
2014,2,19,2.93,11.9,15.78,0.33,68.44,66.09
2014,2,20,3.33,11.9,12.76,0.43,69.88,66.1
2014,2,21,2.65,10.69,10.61,0.71,74.0,66.22
2014,2,22,2.35,12.21,15.98,1.4,68.94,66.23
2014,2,23,2.91,12.83,13.8,0.44,70.69,66.17
2014,2,24,2.43,13.08,15.38,0.0,69.25,66.21
2014,2,25,2.82,13.27,16.86,0.42,69.12,66.21
2014,2,26,3.27,12.51,14.41,0.29,71.5,66.28
2014,2,27,2.66,12.47,16.77,0.01,64.44,66.3
2014,2,28,2.44,12.78,17.28,0.0,65.38,66.19
2014,3,1,2.57,12.78,18.23,0.01,62.06,66.05
2014,3,2,1.75,13.05,17.83,0.27,55.81,66.01
2014,3,3,3.41,10.78,16.16,0.09,62.06,66.03
2014,3,4,2.82,11.04,20.44,0.0,58.19,66.1
2014,3,5,2.92,10.78,13.95,0.0,69.75,66.38
2014,3,6,2.88,12.5,17.02,0.03,67.69,66.36
2014,3,7,2.84,11.15,10.66,1.55,75.62,66.4
2014,3,8,2.94,11.72,15.66,0.09,69.5,66.34
2014,3,9,2.15,13.51,19.42,0.05,56.5,66.13
2014,3,10,2.52,11.58,18.56,0.15,59.25,66.18
2014,3,11,3.12,10.8,13.06,0.24,69.38,66.19
2014,3,12,3.26,10.88,16.2,0.06,66.75,66.21
2014,3,13,3.04,11.94,15.76,0.0,68.5,66.22
2014,3,14,2.61,13.83,19.3,0.0,56.38,66.05
2014,3,15,3.37,11.19,19.22,0.0,56.81,66.09
2014,3,16,2.52,13.55,21.26,0.0,57.0,65.98
2014,3,17,3.27,11.52,18.53,0.48,52.12,66.09
2014,3,18,3.52,11.39,12.91,7.56,71.31,66.14
2014,3,19,2.66,12.73,18.01,1.39,59.06,66.01
2014,3,20,1.91,11.52,18.46,0.03,47.75,65.98
2014,3,21,2.79,9.11,21.56,0.36,50.56,66.28
2014,3,22,3.23,9.13,12.12,0.89,73.25,66.63
2014,3,23,2.62,9.98,17.79,0.01,61.38,66.43
2014,3,24,2.72,10.65,17.19,0.0,63.0,66.29
2014,3,25,2.96,8.92,11.73,4.11,74.88,66.4
2014,3,26,3.41,9.02,11.48,1.12,74.62,66.45
2014,3,27,2.61,9.42,13.59,0.0,69.81,66.23
2014,3,28,2.37,10.57,14.28,0.85,65.38,66.02
2014,3,29,3.33,7.02,18.38,0.15,44.06,65.77
2014,3,30,2.77,7.28,22.8,0.0,33.5,65.9
2014,3,31,2.34,8.54,20.22,1.88,50.38,66.3
2014,4,1,2.64,9.9,13.27,0.76,75.81,66.54
2014,4,2,2.92,11.23,12.89,0.06,75.56,66.5
2014,4,3,2.34,11.92,12.71,2.97,75.31,66.4
2014,4,4,2.45,11.8,12.04,4.49,75.62,66.46
2014,4,5,2.4,13.33,15.13,0.09,65.94,66.42
2014,4,6,2.32,12.87,17.38,0.0,59.38,66.3
2014,4,7,2.04,14.19,19.96,0.01,55.44,66.21
2014,4,8,2.69,12.73,18.34,1.39,55.75,66.28
2014,4,9,2.42,11.94,10.98,0.15,70.31,66.27
2014,4,10,2.44,12.8,17.53,0.25,57.75,66.1
2014,4,11,3.67,11.69,18.27,0.14,54.75,66.05
2014,4,12,2.92,7.05,23.05,0.35,44.69,66.29
2014,4,13,2.8,8.9,16.55,0.22,68.19,66.35
2014,4,14,2.05,9.21,18.55,0.0,60.81,66.27
2014,4,15,2.42,9.38,16.42,0.0,65.0,66.27
2014,4,16,1.91,10.07,22.99,0.0,48.69,66.1
2014,4,17,2.75,9.3,19.13,0.0,52.56,66.21
2014,4,18,2.04,10.62,18.22,0.0,60.88,66.17
2014,4,19,2.59,9.94,15.8,0.0,63.75,66.32
2014,4,20,2.37,10.64,15.43,0.19,70.31,66.4
2014,4,21,2.06,10.5,18.02,0.38,61.75,66.29
2014,4,22,2.4,7.19,11.98,1.07,76.88,66.34
2014,4,23,2.55,8.48,15.43,0.16,70.62,66.4
2014,4,24,2.46,8.33,12.21,0.09,73.25,66.44
2014,4,25,1.84,9.11,15.03,0.01,65.25,66.29
2014,4,26,1.65,7.51,20.79,0.0,49.5,66.19
2014,4,27,2.61,6.72,23.45,0.0,41.56,66.18
2014,4,28,2.12,7.38,18.96,0.0,54.0,66.24
2014,4,29,2.23,9.59,18.31,0.13,49.56,66.0
2014,4,30,3.8,6.37,18.37,0.06,30.44,65.98
2014,5,1,2.12,5.42,25.17,0.0,28.81,65.99
2014,5,2,2.03,6.2,23.02,0.07,32.81,66.2
2014,5,3,2.16,7.87,23.68,0.04,35.69,66.32
2014,5,4,1.66,10.35,19.65,0.01,46.5,66.36
2014,5,5,1.49,10.28,13.67,0.0,57.19,66.28
2014,5,6,2.05,7.93,18.68,0.0,54.38,66.38
2014,5,7,2.16,8.67,18.98,0.24,58.06,66.47
2014,5,8,2.1,8.68,12.62,0.15,71.56,66.61
2014,5,9,2.09,8.89,14.8,0.14,67.56,66.42
2014,5,10,2.31,8.73,13.2,0.11,66.75,66.21
2014,5,11,2.22,8.33,16.66,0.47,49.94,66.14
2014,5,12,2.14,7.66,17.35,0.23,47.38,66.12
2014,5,13,1.8,7.12,15.12,0.05,39.94,66.13
2014,5,14,1.88,5.98,22.46,0.01,31.88,66.1
2014,5,15,1.81,5.7,21.91,0.0,41.62,66.27
2014,5,16,1.91,6.72,18.28,0.0,44.88,66.22
2014,5,17,1.68,4.73,21.12,0.0,41.94,66.3
2014,5,18,1.55,5.97,22.19,0.0,42.12,66.28
2014,5,19,1.81,6.68,21.38,0.0,34.31,66.26
2014,5,20,2.35,6.55,22.31,0.0,20.5,66.06
2014,5,21,3.01,5.86,22.02,0.0,18.19,65.89
2014,5,22,3.55,4.76,16.67,0.18,32.12,65.86
2014,5,23,3.48,3.58,16.87,0.0,50.0,65.94
2014,5,24,5.43,3.87,15.96,0.0,41.38,65.79
2014,5,25,4.09,2.27,18.17,0.0,23.81,65.93
2014,5,26,1.22,5.56,21.57,0.0,19.19,66.25
2014,5,27,1.78,5.65,20.91,0.0,17.19,66.35
2014,5,28,1.98,4.78,22.89,0.0,13.44,66.21
2014,5,29,2.9,4.9,22.88,0.0,15.5,66.02
2014,5,30,3.29,4.79,19.1,0.0,16.94,65.95
2014,5,31,2.7,4.18,22.33,0.0,19.06,65.99
2014,6,1,2.5,4.87,21.16,0.0,14.56,66.09
2014,6,2,2.09,5.08,23.85,0.0,12.0,66.0
2014,6,3,3.08,4.98,24.87,0.0,9.19,65.94
2014,6,4,4.58,6.16,21.33,0.0,14.56,65.93
2014,6,5,4.62,6.25,22.26,0.0,23.94,65.86
2014,6,6,4.68,5.4,22.61,0.0,13.62,65.83
2014,6,7,6.83,5.67,20.0,0.04,13.56,65.73
2014,6,8,4.58,2.51,19.45,0.1,10.75,66.0
2014,6,9,2.32,1.4,18.28,0.1,17.69,66.31
2014,6,10,3.09,4.2,19.45,0.08,14.19,66.21
2014,6,11,4.14,4.66,19.54,0.09,14.75,66.11
2014,6,12,4.69,5.24,18.37,0.0,27.19,66.03
2014,6,13,2.5,5.22,19.55,0.0,15.25,66.24
2014,6,14,1.47,5.0,19.48,0.0,19.25,66.32
2014,6,15,1.75,4.63,21.18,0.0,21.12,66.38
2014,6,16,2.8,4.22,16.17,0.0,38.81,66.5
2014,6,17,1.99,6.15,19.52,0.07,65.5,66.38
2014,6,18,2.51,5.4,15.08,0.24,70.5,66.52
2014,6,19,1.29,6.48,20.08,0.12,53.69,66.41
2014,6,20,2.04,6.68,19.94,0.01,38.62,66.28
2014,6,21,2.92,5.28,19.95,0.0,20.62,66.11
2014,6,22,3.02,4.8,22.31,0.04,14.06,66.12
2014,6,23,2.14,5.34,20.28,0.0,11.0,66.35
2014,6,24,3.38,5.9,17.62,0.0,21.19,66.29
2014,6,25,4.02,5.4,18.69,0.01,38.06,66.07
2014,6,26,4.77,3.57,17.38,0.57,39.19,65.95
2014,6,27,4.19,0.97,19.42,0.18,30.25,65.92
2014,6,28,1.41,1.37,22.22,0.0,20.38,66.13
2014,6,29,1.85,3.71,21.35,0.0,11.25,66.22
2014,6,30,2.17,3.8,21.54,0.0,8.56,66.08
2014,7,1,3.56,4.22,20.08,0.0,14.25,65.93
2014,7,2,3.9,3.81,19.81,0.0,19.25,66.04
2014,7,3,3.58,4.41,18.27,0.0,20.88,66.18
2014,7,4,4.89,4.69,17.95,0.01,33.94,66.02
2014,7,5,7.04,3.3,18.51,0.05,20.19,65.94
2014,7,6,2.52,2.02,22.46,0.01,14.19,66.17
2014,7,7,1.36,3.4,20.7,0.0,28.31,66.32
2014,7,8,1.76,3.48,20.98,0.0,35.0,66.31
2014,7,9,1.73,2.8,16.88,0.0,25.44,66.29
2014,7,10,1.59,3.26,21.34,0.0,35.69,66.19
2014,7,11,2.33,6.08,21.26,0.0,21.06,66.09
2014,7,12,2.52,6.4,20.3,0.0,39.0,66.29
2014,7,13,2.19,7.27,19.55,0.0,36.25,66.39
2014,7,14,3.81,6.32,21.62,0.0,27.56,66.34
2014,7,15,3.61,4.92,20.76,0.0,22.06,66.5
2014,7,16,1.56,6.04,20.3,0.0,17.88,66.41
2014,7,17,2.59,3.93,20.14,0.0,29.56,66.48
2014,7,18,2.29,2.96,19.74,0.0,62.69,66.57
2014,7,19,1.77,4.06,17.62,0.0,53.62,66.45
2014,7,20,2.14,5.42,17.37,0.0,29.56,66.27
2014,7,21,2.98,4.32,19.84,0.0,18.44,66.02
2014,7,22,4.27,3.5,22.02,0.0,16.44,65.85
2014,7,23,7.06,1.47,16.93,0.01,18.31,65.64
2014,7,24,4.06,1.9,20.59,0.18,8.19,65.84
2014,7,25,4.1,1.51,19.26,0.0,5.62,65.9
2014,7,26,2.25,1.52,19.93,0.0,9.5,66.02
2014,7,27,1.82,1.76,21.05,0.0,16.44,66.13
2014,7,28,1.7,3.83,20.71,0.0,16.56,66.23
2014,7,29,2.49,5.36,21.96,0.0,18.0,66.3
2014,7,30,1.91,5.07,20.12,0.0,22.81,66.48
2014,7,31,2.27,6.12,21.77,0.0,20.31,66.31
2014,8,1,2.21,6.23,20.98,0.0,31.06,66.35
2014,8,2,1.92,6.83,21.75,0.0,22.44,66.38
2014,8,3,2.41,8.26,23.35,0.0,13.94,66.33
2014,8,4,2.74,6.08,21.63,0.0,29.06,66.5
2014,8,5,2.32,7.18,23.72,0.0,45.75,66.38
2014,8,6,2.46,8.4,22.67,0.0,21.31,66.2
2014,8,7,3.58,4.83,13.52,0.0,51.06,66.42
2014,8,8,2.79,4.03,14.56,0.0,75.5,66.43
2014,8,9,2.51,6.1,14.09,0.0,51.94,66.23
2014,8,10,2.83,5.17,21.3,0.0,34.81,66.17
2014,8,11,2.06,6.76,24.43,0.0,34.81,66.2
2014,8,12,2.67,7.14,22.2,0.0,50.56,66.3
2014,8,13,3.31,6.0,20.28,0.0,63.44,66.36
2014,8,14,2.08,5.68,22.64,0.07,41.5,66.19
2014,8,15,2.4,5.7,22.84,0.0,33.5,66.33
2014,8,16,2.48,6.64,18.67,0.0,40.31,66.53
2014,8,17,2.12,5.02,10.42,0.0,72.19,66.64
2014,8,18,1.89,5.67,14.73,0.0,61.44,66.54
2014,8,19,2.65,6.04,18.8,0.0,59.69,66.45
2014,8,20,2.16,7.85,19.24,0.0,58.38,66.35
2014,8,21,2.09,7.75,21.13,0.0,43.56,66.22
2014,8,22,2.67,7.54,22.02,0.0,26.69,66.19
2014,8,23,2.71,7.15,21.73,0.0,16.5,66.09
2014,8,24,2.98,5.75,23.39,0.0,12.25,66.01
2014,8,25,2.49,5.94,23.18,0.0,18.25,66.01
2014,8,26,2.16,5.85,21.91,0.0,24.69,66.09
2014,8,27,3.05,5.91,20.84,0.0,18.56,66.12
2014,8,28,2.23,5.78,23.99,0.0,29.69,66.2
2014,8,29,2.92,7.69,21.52,0.0,53.44,66.24
2014,8,30,2.05,9.24,18.39,0.0,43.81,66.26
2014,8,31,2.02,9.22,17.89,0.0,43.5,66.27
2014,9,1,1.91,8.97,20.67,0.0,31.5,66.12
2014,9,2,3.44,7.72,22.8,0.0,18.12,66.13
2014,9,3,2.41,8.52,19.84,1.26,43.94,66.18
2014,9,4,2.8,8.83,20.57,0.16,36.62,66.19
2014,9,5,2.29,9.83,18.65,0.0,31.12,66.22
2014,9,6,3.27,8.59,17.41,0.61,27.75,66.32
2014,9,7,3.08,9.55,19.04,0.18,58.12,66.36
2014,9,8,2.5,11.76,16.57,0.0,49.56,66.28
2014,9,9,2.43,10.41,23.99,0.0,14.31,66.09
2014,9,10,3.22,9.96,25.51,0.0,22.62,65.98
2014,9,11,4.61,11.73,18.76,0.0,57.44,65.95
2014,9,12,3.75,11.56,17.19,0.25,55.44,65.97
2014,9,13,3.38,10.56,17.12,0.22,38.25,66.06
2014,9,14,2.9,8.55,25.39,0.0,31.81,66.18
2014,9,15,3.05,9.64,19.59,0.0,55.5,66.35
2014,9,16,2.5,9.8,23.98,0.0,35.69,66.2
2014,9,17,3.75,10.08,21.33,0.03,40.12,66.13
2014,9,18,3.61,10.29,16.89,0.0,37.69,66.06
2014,9,19,3.12,7.08,24.63,0.0,20.5,66.07
2014,9,20,2.72,7.0,20.25,0.0,45.31,66.34
2014,9,21,3.7,7.39,19.22,0.0,56.12,66.34
2014,9,22,3.12,9.24,23.28,0.0,25.44,66.1
2014,9,23,3.8,9.12,20.24,0.0,29.38,66.13
2014,9,24,3.59,11.28,18.59,0.0,45.69,66.12
2014,9,25,3.04,9.87,25.84,0.0,16.5,66.06
2014,9,26,3.47,10.94,19.61,0.15,32.44,66.13
2014,9,27,3.87,11.7,22.43,0.09,50.69,66.11
2014,9,28,3.29,10.65,15.38,0.0,42.25,66.14
2014,9,29,2.7,10.89,18.45,0.0,25.75,66.16
2014,9,30,2.9,11.76,18.75,2.85,36.44,66.2
2014,10,1,3.19,10.43,11.6,1.07,68.12,66.43
2014,10,2,2.85,8.85,10.16,10.23,74.69,66.51
2014,10,3,3.14,9.65,12.2,8.84,74.62,66.39
2014,10,4,3.34,11.81,18.75,0.08,44.62,66.1
2014,10,5,3.41,10.76,21.84,0.02,42.5,66.24
2014,10,6,3.73,11.01,12.31,0.0,71.62,66.41
2014,10,7,2.56,11.5,12.98,0.0,68.44,66.34
2014,10,8,2.31,13.08,15.46,0.0,62.56,66.15
2014,10,9,2.57,14.33,18.0,0.25,54.38,66.04
2014,10,10,3.71,11.96,11.39,0.08,66.12,66.27
2014,10,11,3.93,12.95,18.3,0.0,63.31,66.36
2014,10,12,3.37,13.15,15.34,0.0,60.0,66.44
2014,10,13,3.48,13.61,15.42,0.0,61.06,66.51
2014,10,14,3.7,13.07,12.93,0.0,59.19,66.64
2014,10,15,2.88,14.46,20.2,0.0,45.12,66.48
2014,10,16,3.12,14.51,20.41,0.02,35.94,66.45
2014,10,17,3.2,14.05,16.83,4.49,51.62,66.31
2014,10,18,2.05,12.65,14.16,0.4,58.25,66.16
2014,10,19,3.75,10.21,18.08,0.11,51.06,66.22
2014,10,20,3.42,8.02,10.01,1.62,69.38,66.43
2014,10,21,3.38,9.26,17.06,1.49,59.56,66.46
2014,10,22,2.93,9.25,14.16,3.36,68.62,66.4
2014,10,23,2.41,11.93,14.83,1.08,62.75,66.31
2014,10,24,2.32,11.84,13.57,0.98,61.38,66.36
2014,10,25,3.27,10.51,16.54,0.02,56.88,66.42
2014,10,26,3.03,10.7,20.22,0.0,46.44,66.31
2014,10,27,3.73,11.96,21.65,0.0,44.31,66.22
2014,10,28,2.07,12.9,17.77,0.02,48.56,66.17
2014,10,29,2.98,13.4,21.59,0.0,30.0,65.98
2014,10,30,3.67,12.87,19.77,0.0,41.94,66.0
2014,10,31,2.66,12.9,13.8,5.01,66.25,66.13
2014,11,1,3.58,12.62,14.92,1.4,64.31,66.21
2014,11,2,3.61,10.71,9.34,0.69,73.5,66.24
2014,11,3,2.73,13.73,15.95,0.25,60.5,66.12
2014,11,4,3.49,13.24,14.95,0.09,60.38,66.19
2014,11,5,3.43,14.02,19.4,0.0,55.44,66.24
2014,11,6,3.11,15.14,20.8,0.0,52.06,66.33
2014,11,7,2.88,15.15,19.83,0.34,53.31,66.27
2014,11,8,3.09,13.71,19.36,0.04,51.0,66.25
2014,11,9,2.3,13.83,17.94,0.0,52.75,66.26
2014,11,10,2.11,14.8,18.84,0.0,49.56,66.14
2014,11,11,2.66,14.83,19.97,0.0,37.38,66.05
2014,11,12,2.98,12.92,19.43,2.94,47.12,66.0
2014,11,13,4.18,9.49,15.93,1.01,61.75,66.09
2014,11,14,3.37,8.18,15.02,0.02,62.75,66.25
2014,11,15,3.59,9.17,15.48,0.0,55.81,66.42
2014,11,16,4.12,9.48,16.55,0.0,51.06,66.46
2014,11,17,3.08,9.41,16.13,7.61,60.25,66.3
2014,11,18,2.99,11.1,17.91,0.04,48.5,65.96
2014,11,19,3.4,10.24,23.43,0.0,34.5,66.0
2014,11,20,3.44,12.19,18.98,2.47,52.5,66.03
2014,11,21,3.01,13.27,18.09,0.85,53.75,66.04
2014,11,22,3.64,12.37,13.5,0.96,61.62,66.15
2014,11,23,3.56,10.73,12.28,0.05,61.5,66.16
2014,11,24,3.08,13.6,19.51,0.0,43.62,65.97
2014,11,25,2.73,13.95,18.24,0.01,43.94,66.05
2014,11,26,3.8,12.2,14.1,0.72,59.38,66.1
2014,11,27,4.17,11.5,15.08,1.27,60.06,66.24
2014,11,28,4.28,12.57,15.95,0.1,60.12,66.19
2014,11,29,3.12,15.38,21.83,0.0,45.62,65.95
2014,11,30,4.59,13.91,21.29,0.13,35.69,66.03
2014,12,1,4.58,13.83,19.03,0.03,55.81,66.04
2014,12,2,3.7,12.58,21.73,0.01,49.5,66.03
2014,12,3,3.65,11.49,16.17,0.0,46.69,66.32
2014,12,4,3.41,11.97,20.31,0.0,35.5,66.41
2014,12,5,2.93,12.59,22.62,0.0,32.75,66.36
2014,12,6,3.19,14.04,21.62,0.0,29.06,66.22
2014,12,7,3.68,13.44,15.6,0.75,42.06,66.23
2014,12,8,3.03,13.13,16.49,0.05,55.44,66.1
2014,12,9,3.08,14.73,18.03,0.0,54.38,65.99
2014,12,10,2.77,14.66,16.87,1.44,51.75,66.07
2014,12,11,2.55,13.52,15.73,13.24,58.94,66.22
2014,12,12,2.9,13.75,14.06,0.36,64.5,66.21
2014,12,13,3.32,14.08,17.22,1.31,54.06,66.15
2014,12,14,3.78,12.85,11.44,0.59,67.06,66.14
2014,12,15,3.6,14.04,15.65,0.27,61.44,66.19
2014,12,16,2.45,13.35,15.65,0.92,62.94,66.26
2014,12,17,3.53,12.36,17.85,2.02,60.25,66.24
2014,12,18,3.02,10.37,9.55,0.92,68.81,66.23
2014,12,19,2.76,13.07,16.2,0.0,59.25,66.03
2014,12,20,2.24,15.5,17.93,0.13,47.25,65.76
2014,12,21,3.38,13.65,23.51,0.07,27.06,65.86
2014,12,22,3.88,12.14,19.73,0.1,51.75,66.11
2014,12,23,4.49,9.82,16.92,0.0,60.06,66.29
2014,12,24,3.43,13.38,21.86,0.0,53.19,66.06
2014,12,25,3.32,13.69,17.91,0.0,56.56,66.16
2014,12,26,3.06,13.53,13.09,0.0,63.62,66.35
2014,12,27,3.42,15.25,16.38,0.36,56.69,66.28
2014,12,28,2.45,13.31,16.1,11.94,67.25,66.25
2014,12,29,2.67,13.94,17.67,1.32,57.81,66.17
2014,12,30,2.11,14.1,15.65,9.2,58.25,66.11
2014,12,31,2.09,15.53,15.2,1.47,57.5,65.93
2015,1,1,3.2,14.15,20.09,4.8,47.31,66.01
2015,1,2,4.15,12.75,13.84,2.58,67.5,66.11
2015,1,3,2.98,11.55,12.05,0.17,67.56,66.3
2015,1,4,3.48,12.42,13.17,0.02,64.25,66.43
2015,1,5,3.52,13.02,15.72,1.47,60.56,66.29
2015,1,6,2.02,11.44,13.52,8.16,69.62,66.19
2015,1,7,3.07,12.98,15.25,8.85,64.31,66.12
2015,1,8,2.55,11.69,11.84,4.81,68.19,66.23
2015,1,9,2.91,13.57,16.68,0.0,59.75,66.28
2015,1,10,3.0,12.58,13.59,2.22,64.31,66.38
2015,1,11,3.21,11.9,12.52,6.75,67.69,66.35
2015,1,12,2.47,11.22,11.08,4.99,68.25,66.28
2015,1,13,2.46,11.65,14.59,16.79,65.19,66.08
2015,1,14,3.39,9.98,16.07,11.25,67.31,66.21
2015,1,15,2.44,8.0,11.16,10.16,78.38,66.38
2015,1,16,2.19,10.9,11.11,0.46,73.75,66.39
2015,1,17,3.06,11.93,11.8,11.49,68.25,66.38
2015,1,18,1.9,9.49,8.73,8.9,77.38,66.33
2015,1,19,2.24,10.15,10.0,3.49,75.44,66.33
2015,1,20,3.24,9.55,9.17,4.39,80.38,66.41
2015,1,21,3.13,9.19,15.98,1.32,72.12,66.52
2015,1,22,2.47,11.98,13.98,0.0,68.88,66.43
2015,1,23,2.51,11.78,11.28,0.0,71.44,66.4
2015,1,24,2.53,11.91,11.12,0.99,68.69,66.35
2015,1,25,2.98,11.44,13.3,0.13,64.12,66.27
2015,1,26,2.69,11.88,15.94,0.01,60.12,66.15
2015,1,27,2.23,11.7,13.78,0.04,67.69,66.09
2015,1,28,2.69,12.51,17.12,4.4,66.0,66.13
2015,1,29,4.23,10.69,10.77,8.55,76.25,66.33
2015,1,30,2.88,9.94,14.55,0.43,72.88,66.44
2015,1,31,3.38,11.86,11.33,0.0,73.88,66.43
2015,2,1,2.79,12.57,11.39,0.04,71.81,66.41
2015,2,2,2.45,11.98,12.08,8.78,72.0,66.46
2015,2,3,1.7,12.29,11.24,2.75,71.0,66.34
2015,2,4,1.75,11.7,10.31,4.2,70.75,66.29
2015,2,5,2.25,12.27,9.15,2.83,72.12,66.3
2015,2,6,2.55,12.76,13.98,2.17,64.75,66.32
2015,2,7,2.8,12.57,13.58,0.37,66.69,66.24
2015,2,8,2.88,12.79,17.44,10.39,67.75,66.14
2015,2,9,2.34,9.12,15.53,17.13,78.38,66.08
2015,2,10,3.18,11.68,15.55,4.13,69.5,66.13
2015,2,11,2.57,7.62,12.05,6.57,80.69,66.41
2015,2,12,3.05,9.55,14.69,7.71,78.81,66.42
2015,2,13,2.66,8.78,11.66,8.89,84.19,66.46
2015,2,14,2.14,11.34,16.8,0.29,72.44,66.32
2015,2,15,2.6,12.4,12.16,1.55,76.75,66.23
2015,2,16,2.8,11.34,13.58,2.73,75.12,66.22
2015,2,17,2.84,11.49,11.03,1.63,75.44,66.18
2015,2,18,1.71,13.07,16.06,1.97,59.69,65.94
2015,2,19,2.24,10.06,21.65,0.1,51.06,65.92
2015,2,20,3.88,9.84,14.45,0.0,66.12,66.09
2015,2,21,3.81,9.83,14.34,0.0,72.69,66.29
2015,2,22,3.37,11.15,13.93,0.0,72.44,66.41
2015,2,23,3.03,11.33,12.55,0.07,72.06,66.48
2015,2,24,2.48,12.37,14.34,0.03,67.44,66.33
2015,2,25,2.71,12.84,15.89,0.01,62.44,66.23
2015,2,26,2.8,12.67,12.66,1.93,66.5,66.25
2015,2,27,1.98,10.56,9.85,4.12,77.62,66.27
2015,2,28,2.59,10.25,12.72,1.81,73.81,66.34
2015,3,1,1.95,12.15,13.62,1.06,73.12,66.28
2015,3,2,2.45,10.29,16.23,1.03,75.75,66.24
2015,3,3,2.17,13.01,14.47,6.71,71.12,66.16
2015,3,4,2.88,12.2,9.7,3.66,75.12,66.23
2015,3,5,2.35,12.22,10.82,0.4,73.25,66.29
2015,3,6,2.45,11.55,10.44,0.77,76.12,66.35
2015,3,7,2.57,11.93,11.04,2.62,76.5,66.35
2015,3,8,2.3,11.89,9.67,4.37,77.56,66.36
2015,3,9,2.3,11.87,12.27,1.57,75.69,66.38
2015,3,10,2.41,12.73,14.57,0.58,71.5,66.4
2015,3,11,2.09,12.95,12.02,0.21,74.38,66.37
2015,3,12,2.28,13.26,13.0,0.0,72.38,66.25
2015,3,13,2.52,13.46,14.8,0.0,71.62,66.14
2015,3,14,2.58,12.55,11.85,0.65,75.25,66.21
2015,3,15,3.09,11.42,8.06,0.15,78.5,66.4
2015,3,16,2.49,11.65,10.59,0.09,75.38,66.44
2015,3,17,2.77,10.48,9.9,0.01,76.25,66.47
2015,3,18,2.96,10.65,11.48,0.03,74.19,66.45
2015,3,19,2.48,10.44,14.75,8.04,70.38,66.45
2015,3,20,2.95,10.8,14.18,9.14,72.31,66.47
2015,3,21,2.6,9.87,14.05,4.71,71.12,66.54
2015,3,22,2.88,10.54,13.57,0.73,72.38,66.39
2015,3,23,3.36,10.1,13.05,1.73,75.0,66.4
2015,3,24,4.09,10.79,13.78,0.61,68.25,66.27
2015,3,25,3.34,9.65,13.88,1.15,71.25,66.25
2015,3,26,3.26,9.84,13.06,0.11,68.62,66.16
2015,3,27,3.41,8.93,15.2,0.0,62.0,66.24
2015,3,28,2.71,8.79,19.56,0.0,57.19,66.36
2015,3,29,1.99,8.97,20.26,0.0,60.44,66.39
2015,3,30,2.1,10.09,20.4,0.03,53.31,66.27
2015,3,31,2.43,10.21,13.45,0.12,67.81,66.4
2015,4,1,2.19,9.29,11.2,0.11,73.75,66.47
2015,4,2,2.52,10.72,14.58,0.0,73.38,66.38
2015,4,3,2.33,12.42,16.65,0.0,67.31,66.16
2015,4,4,1.8,13.16,16.71,0.17,64.06,66.03
2015,4,5,3.03,10.82,12.41,0.08,74.62,66.25
2015,4,6,3.11,9.94,15.5,0.0,70.94,66.38
2015,4,7,1.98,11.51,15.56,0.0,65.38,66.2
2015,4,8,2.52,10.69,15.72,0.0,64.12,66.24
