-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 10/01/2008 through 02/29/2024 
Location: Latitude  -26.0323   Longitude -65.9232 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 1842.51 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
PS              MERRA-2 Surface Pressure (kPa) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
T2M             MERRA-2 Temperature at 2 Meters (C) 
T2M_RANGE       MERRA-2 Temperature at 2 Meters Range (C) 
WS2M            MERRA-2 Wind Speed at 2 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,PRECTOTCORR,PS,RH2M,T2M,T2M_RANGE,WS2M
2017,6,29,0.0,81.91,65.62,9.62,13.12,1.36
2017,6,30,0.0,82.22,66.0,11.16,10.66,1.31
2017,7,1,0.0,82.3,86.31,10.81,9.8,1.69
2017,7,2,0.0,82.18,79.88,11.18,10.75,2.12
2017,7,3,1.05,81.82,76.62,10.84,11.2,2.76
2017,7,4,0.02,81.23,60.94,11.22,18.16,1.95
2017,7,5,0.0,81.74,57.75,10.33,15.43,1.67
2017,7,6,0.0,81.93,72.44,11.73,11.51,1.41
2017,7,7,0.0,81.89,85.38,12.33,11.17,1.83
2017,7,8,0.0,81.94,78.12,11.77,11.11,1.47
2017,7,9,0.01,81.88,49.12,13.45,13.88,1.33
2017,7,10,0.55,82.06,72.44,11.18,9.7,1.57
2017,7,11,1.58,81.96,82.44,10.79,10.77,1.59
2017,7,12,0.09,81.6,56.19,13.75,17.57,1.6
2017,7,13,0.0,81.52,44.88,15.25,19.77,1.78
2017,7,14,0.55,81.4,54.31,13.47,14.01,1.41
2017,7,15,0.0,81.12,52.06,13.91,20.38,1.23
2017,7,16,0.0,81.96,65.56,0.44,12.31,2.76
2017,7,17,0.0,82.59,54.62,1.62,18.2,1.45
2017,7,18,0.0,82.26,37.69,6.89,14.73,1.69
2017,7,19,0.0,82.05,37.5,9.55,14.43,1.36
2017,7,20,0.0,81.79,33.69,12.72,15.89,1.42
2017,7,21,0.0,82.02,43.81,11.01,11.56,1.48
2017,7,22,0.0,81.38,51.31,11.98,17.64,1.93
2017,7,23,0.0,81.22,42.25,14.52,18.23,1.67
2017,7,24,0.0,81.79,54.06,12.2,13.46,1.48
2017,7,25,0.0,81.85,75.06,10.99,13.76,1.59
2017,7,26,0.0,81.99,67.81,12.91,11.82,1.72
2017,7,27,0.0,81.75,71.62,14.41,15.27,2.12
2017,7,28,0.0,81.45,44.56,16.54,14.7,1.73
2017,7,29,0.0,81.77,51.38,15.51,11.87,1.44
2017,7,30,0.0,82.19,81.69,11.43,9.21,1.85
2017,7,31,0.0,81.82,77.62,10.16,11.38,1.88
2017,8,1,0.0,81.49,71.0,10.28,12.58,2.52
2017,8,2,0.0,82.12,64.5,7.9,14.95,2.12
2017,8,3,0.0,82.08,52.06,8.94,13.45,2.14
2017,8,4,0.0,81.92,53.62,9.59,14.81,1.75
2017,8,5,0.0,81.56,47.5,12.21,19.16,1.72
2017,8,6,0.0,81.51,41.38,15.4,15.71,1.7
2017,8,7,0.0,81.31,46.75,15.75,19.88,1.2
2017,8,8,0.0,81.75,56.19,12.05,12.28,1.7
2017,8,9,0.0,81.42,68.75,12.46,16.94,1.95
2017,8,10,0.0,81.12,48.81,15.3,17.02,1.76
2017,8,11,0.01,80.94,39.0,13.18,16.11,3.41
2017,8,12,1.13,81.31,64.62,7.36,10.58,1.88
2017,8,13,0.05,81.56,51.5,8.01,16.62,1.73
2017,8,14,0.0,81.52,40.81,10.55,16.56,1.94
2017,8,15,0.0,81.66,45.44,12.13,16.12,1.8
2017,8,16,0.0,82.11,73.0,9.49,8.95,1.67
2017,8,17,0.0,81.75,54.06,11.9,16.01,1.69
2017,8,18,0.0,81.05,38.06,14.73,21.34,1.84
2017,8,19,0.0,81.29,49.69,11.65,17.72,3.25
2017,8,20,0.0,82.33,68.81,7.76,10.98,2.32
2017,8,21,0.0,82.11,50.62,7.65,16.15,2.54
2017,8,22,0.0,81.1,31.88,14.37,21.14,2.34
2017,8,23,0.0,81.15,34.5,14.05,19.23,2.17
2017,8,24,0.0,81.18,38.25,14.42,16.16,1.94
2017,8,25,0.0,81.3,37.81,14.27,19.84,1.93
2017,8,26,0.0,81.64,49.56,12.61,13.87,1.77
2017,8,27,0.0,81.38,49.44,14.19,17.47,2.02
2017,8,28,0.0,81.27,44.56,17.17,21.83,1.8
2017,8,29,0.61,81.7,51.38,16.74,17.46,2.39
2017,8,30,0.1,82.21,68.5,8.97,12.73,2.03
2017,8,31,0.0,81.72,45.94,13.06,18.69,2.05
2017,9,1,0.0,81.51,39.38,17.67,18.48,1.96
2017,9,2,0.0,81.56,41.06,19.48,17.38,1.99
2017,9,3,0.0,81.57,48.94,19.61,15.03,1.69
2017,9,4,0.0,82.06,57.0,11.65,13.59,2.32
2017,9,5,0.0,82.09,50.62,9.14,15.93,2.16
2017,9,6,0.0,81.47,35.25,14.48,19.11,1.98
2017,9,7,0.0,81.56,61.94,13.43,13.12,2.03
2017,9,8,0.0,81.22,49.25,14.82,19.8,2.03
2017,9,9,3.01,81.07,53.06,16.04,17.4,2.34
2017,9,10,0.3,81.14,52.44,13.1,19.8,2.09
2017,9,11,0.0,81.84,50.62,7.94,14.61,2.45
2017,9,12,0.0,81.75,50.81,9.4,16.14,2.7
2017,9,13,0.0,81.44,61.44,11.98,18.11,2.79
2017,9,14,0.0,81.75,41.25,12.88,16.41,2.07
2017,9,15,0.35,82.46,70.25,6.3,9.16,2.37
2017,9,16,0.02,82.47,61.62,8.44,15.84,1.73
2017,9,17,0.0,82.15,48.19,11.68,16.56,2.23
2017,9,18,0.0,81.84,41.19,14.87,15.77,2.24
2017,9,19,0.0,81.53,36.5,18.19,21.98,2.45
2017,9,20,0.0,81.53,38.0,19.23,20.27,2.64
2017,9,21,0.0,82.08,72.69,10.48,6.32,2.0
2017,9,22,0.0,81.99,67.62,12.05,13.49,1.84
2017,9,23,0.0,82.04,59.25,14.19,14.51,2.11
2017,9,24,0.0,81.67,54.69,16.0,16.32,2.22
2017,9,25,0.0,81.96,54.19,17.48,14.44,1.79
2017,9,26,0.0,81.66,60.44,18.55,13.77,2.17
2017,9,27,3.7,81.8,78.56,12.64,10.09,2.14
2017,9,28,0.36,81.83,72.69,12.26,13.12,2.41
2017,9,29,0.0,81.7,47.5,16.31,17.59,1.97
2017,9,30,0.0,81.13,32.81,19.73,19.12,2.37
2017,10,1,0.0,80.94,31.75,12.62,14.07,3.13
2017,10,2,0.0,81.35,32.06,11.92,16.41,1.85
2017,10,3,0.0,81.51,30.0,15.46,20.05,2.52
2017,10,4,0.0,81.17,29.56,18.95,21.44,3.18
2017,10,5,0.0,81.16,28.0,17.61,18.56,2.71
2017,10,6,0.0,81.85,39.12,15.49,13.16,2.35
2017,10,7,0.02,81.79,58.06,15.15,16.17,2.43
2017,10,8,1.68,81.42,51.31,17.68,17.69,2.46
2017,10,9,1.44,81.51,65.62,14.13,13.63,2.56
2017,10,10,0.06,81.26,60.5,16.08,17.08,2.57
2017,10,11,1.93,81.29,62.62,14.89,13.41,2.76
2017,10,12,2.14,81.56,68.88,12.36,13.85,2.99
2017,10,13,0.61,82.0,67.25,9.74,12.22,2.9
2017,10,14,0.0,82.08,55.88,11.77,16.98,2.28
2017,10,15,0.0,81.8,48.38,14.53,17.9,2.71
2017,10,16,0.0,81.37,42.0,20.02,20.54,2.88
2017,10,17,0.0,81.41,31.12,21.49,20.79,2.38
2017,10,18,2.26,81.27,27.25,24.32,23.3,2.07
2017,10,19,2.61,81.9,58.44,15.5,10.88,2.59
2017,10,20,0.0,81.22,44.31,19.08,19.94,2.2
2017,10,21,3.71,81.77,65.19,15.28,12.66,2.68
2017,10,22,0.29,82.09,65.44,11.57,12.02,2.87
2017,10,23,0.0,81.6,40.62,15.8,19.21,2.55
2017,10,24,0.0,81.46,38.38,18.93,17.98,2.35
2017,10,25,0.33,81.33,51.5,19.8,15.95,2.55
2017,10,26,0.02,81.17,46.94,20.29,16.48,2.55
2017,10,27,1.01,81.54,64.06,16.94,9.43,2.3
2017,10,28,0.05,81.19,58.81,18.48,17.75,3.09
2017,10,29,46.15,81.11,46.12,20.07,19.88,2.46
2017,10,30,5.36,81.49,57.31,17.36,15.13,2.41
2017,10,31,0.0,81.64,67.75,16.3,11.62,3.22
2017,11,1,0.0,81.18,51.0,18.79,19.14,3.36
2017,11,2,0.0,81.15,38.88,20.82,23.2,2.56
2017,11,3,2.73,81.29,54.94,19.32,14.59,2.58
2017,11,4,5.2,81.58,73.5,14.39,10.04,3.05
2017,11,5,0.8,81.65,70.06,16.39,13.09,2.75
2017,11,6,0.0,81.64,68.81,17.14,12.2,2.66
2017,11,7,0.02,81.35,67.75,19.17,14.49,2.34
2017,11,8,6.9,81.48,75.25,17.93,10.77,2.77
2017,11,9,5.03,81.61,79.81,16.62,9.82,2.78
2017,11,10,1.96,81.81,72.31,16.33,8.91,2.27
2017,11,11,0.0,81.73,62.0,17.19,14.59,2.29
2017,11,12,0.0,81.57,53.44,19.65,15.37,2.48
2017,11,13,0.0,81.53,52.88,20.26,12.71,2.6
2017,11,14,0.0,81.31,47.69,22.51,16.42,2.34
2017,11,15,0.57,81.07,44.38,24.65,18.48,2.14
2017,11,16,0.49,81.64,63.62,16.2,9.78,3.05
2017,11,17,0.0,81.18,52.06,18.37,17.2,2.25
2017,11,18,0.0,81.58,65.81,13.0,7.82,2.79
2017,11,19,0.0,81.41,43.5,17.19,17.48,2.52
2017,11,20,0.0,81.18,43.88,19.7,18.83,2.57
2017,11,21,0.21,81.71,64.19,15.4,8.09,2.85
2017,11,22,0.03,81.7,63.5,15.95,12.41,2.55
2017,11,23,0.0,81.33,43.44,19.98,18.88,2.86
2017,11,24,0.39,81.43,48.38,21.4,15.6,2.71
2017,11,25,0.03,81.81,65.81,16.89,10.09,2.69
2017,11,26,0.0,81.52,55.62,18.53,16.4,2.49
2017,11,27,0.45,81.71,54.5,19.17,13.2,2.18
2017,11,28,0.36,81.83,63.0,18.58,11.62,2.78
2017,11,29,3.9,81.41,56.5,21.08,17.13,2.55
2017,11,30,16.98,81.42,74.69,19.33,10.28,2.45
2017,12,1,15.39,81.23,75.0,19.26,11.53,2.65
2017,12,2,4.2,81.28,73.25,19.22,12.4,2.57
2017,12,3,12.06,81.53,77.0,17.52,9.97,2.87
2017,12,4,10.77,81.84,79.44,14.9,7.42,2.62
2017,12,5,0.5,81.71,73.25,16.06,12.19,2.6
2017,12,6,0.0,81.57,65.25,18.78,14.85,2.2
2017,12,7,0.0,81.57,73.38,19.53,10.8,2.42
2017,12,8,0.06,81.34,63.88,22.03,14.94,2.3
2017,12,9,0.67,81.53,59.38,22.88,13.27,1.78
2017,12,10,0.98,81.75,61.12,21.26,12.69,1.97
2017,12,11,7.32,81.87,71.31,17.88,6.46,1.55
2017,12,12,0.0,81.51,60.38,20.61,16.55,2.68
2017,12,13,0.0,81.45,58.75,23.11,15.51,2.46
2017,12,14,1.74,81.86,79.06,19.19,5.92,2.48
2017,12,15,0.05,81.57,68.19,21.51,12.97,2.94
2017,12,16,0.0,81.1,56.12,24.26,15.89,2.73
2017,12,17,8.29,81.62,61.69,20.65,16.82,3.74
2017,12,18,1.04,81.91,71.56,15.11,9.5,1.57
2017,12,19,0.0,81.65,64.31,19.98,13.57,2.25
2017,12,20,1.03,81.48,62.94,21.69,13.34,2.44
2017,12,21,6.44,81.33,67.81,21.52,12.34,2.32
2017,12,22,2.01,81.37,63.0,20.96,14.36,2.17
2017,12,23,23.35,81.47,71.44,19.01,13.12,2.78
2017,12,24,6.43,81.79,74.38,15.72,10.8,2.43
2017,12,25,1.07,81.61,68.69,17.67,12.72,2.34
2017,12,26,0.0,81.43,59.25,20.8,15.5,1.97
2017,12,27,4.65,81.68,63.69,20.6,11.34,2.0
2017,12,28,1.37,81.75,70.62,19.14,9.95,1.9
2017,12,29,0.0,81.59,54.62,21.37,14.55,2.01
2017,12,30,0.71,81.32,57.44,22.87,15.2,2.11
2017,12,31,6.26,81.29,79.81,19.8,8.6,2.8
2018,1,1,11.52,81.45,76.0,17.14,11.69,2.53
2018,1,2,0.06,81.59,61.88,18.46,14.7,1.8
2018,1,3,0.0,81.59,61.75,18.89,10.97,2.54
2018,1,4,0.0,81.26,53.94,21.55,15.58,2.63
2018,1,5,5.5,81.33,58.56,21.73,15.24,2.58
2018,1,6,10.75,82.0,82.25,15.08,3.87,1.29
2018,1,7,1.37,82.0,72.12,17.58,9.19,2.07
2018,1,8,6.97,82.0,78.94,16.65,7.28,2.2
2018,1,9,0.75,81.83,72.25,17.62,12.02,2.45
2018,1,10,0.05,81.79,71.06,18.72,12.52,2.43
2018,1,11,0.01,81.74,68.75,20.54,12.87,2.04
2018,1,12,1.74,81.49,70.62,19.29,11.66,2.03
2018,1,13,29.47,81.27,71.56,18.68,13.24,2.71
2018,1,14,0.49,81.63,70.44,16.45,12.95,1.95
2018,1,15,0.0,81.7,71.44,18.03,12.21,2.34
2018,1,16,0.0,81.65,74.94,19.23,12.19,2.63
2018,1,17,16.16,81.6,79.75,19.59,10.93,2.61
2018,1,18,4.51,81.88,82.88,16.9,6.41,2.38
2018,1,19,1.95,81.93,78.12,16.44,8.24,1.83
2018,1,20,3.96,81.57,79.62,16.94,11.02,2.2
2018,1,21,0.28,81.34,71.12,18.99,13.94,2.21
2018,1,22,0.02,81.21,72.69,20.09,11.6,2.12
2018,1,23,11.56,81.16,72.38,21.51,11.04,2.21
2018,1,24,99.31,81.49,81.38,19.29,8.73,2.96
2018,1,25,23.84,81.57,87.12,18.15,7.91,1.93
2018,1,26,1.4,81.41,85.75,18.23,6.56,1.4
2018,1,27,4.23,81.33,83.69,19.33,8.76,1.64
2018,1,28,31.69,81.39,86.12,18.45,6.72,2.09
2018,1,29,2.92,81.47,82.44,16.73,7.09,1.34
2018,1,30,12.99,81.26,82.62,19.21,9.29,1.88
2018,1,31,40.74,81.62,90.31,17.09,5.57,1.96
2018,2,1,0.2,81.81,75.25,17.32,11.23,1.66
2018,2,2,0.0,81.78,76.44,18.65,9.77,1.92
2018,2,3,0.0,81.68,79.94,19.11,10.24,2.06
2018,2,4,0.0,81.74,83.94,18.79,9.02,1.91
2018,2,5,0.09,81.75,76.81,19.07,9.67,1.77
2018,2,6,0.0,81.53,70.62,19.69,11.8,1.88
2018,2,7,2.5,81.51,73.56,20.12,10.06,2.0
2018,2,8,0.37,81.39,73.12,20.76,11.02,1.82
2018,2,9,2.97,81.28,73.62,21.27,11.01,1.94
2018,2,10,2.05,81.6,84.88,17.61,6.57,2.09
2018,2,11,18.52,81.92,84.12,16.44,9.66,2.52
2018,2,12,2.75,82.11,85.19,13.37,8.23,2.26
2018,2,13,0.0,81.98,79.5,16.36,12.62,2.03
2018,2,14,0.1,81.95,81.88,17.87,10.62,2.05
2018,2,15,0.34,81.88,84.88,17.76,8.19,2.04
2018,2,16,6.54,81.86,81.12,18.4,9.75,1.85
2018,2,17,13.44,81.72,83.69,17.87,5.9,1.44
2018,2,18,2.2,81.24,75.31,17.55,11.38,1.77
2018,2,19,24.76,81.21,75.12,18.15,10.58,1.71
2018,2,20,16.36,81.48,80.06,17.92,10.63,2.04
2018,2,21,20.69,82.0,76.62,15.65,10.01,1.96
2018,2,22,0.14,81.94,73.75,16.37,8.73,1.91
2018,2,23,0.0,81.71,82.56,16.55,10.31,2.46
2018,2,24,7.08,81.82,85.44,15.55,6.8,2.04
2018,2,25,2.87,81.87,84.62,15.47,8.84,2.04
2018,2,26,0.51,81.8,82.88,15.83,8.85,1.79
2018,2,27,18.95,81.57,84.94,16.43,8.84,2.16
2018,2,28,8.33,81.64,86.75,15.21,7.1,1.94
2018,3,1,4.09,81.87,82.25,15.24,10.19,1.78
2018,3,2,1.2,81.88,81.69,16.56,10.36,1.96
2018,3,3,0.13,81.61,81.81,17.58,10.82,1.95
2018,3,4,12.63,81.49,79.88,19.11,9.81,1.6
2018,3,5,8.04,81.63,79.81,18.28,10.58,2.23
2018,3,6,1.47,81.97,83.19,14.03,7.66,1.91
2018,3,7,1.1,81.79,83.12,14.49,10.02,2.15
2018,3,8,0.06,81.51,78.12,16.72,12.1,2.03
2018,3,9,0.0,81.54,78.38,18.75,10.39,1.58
2018,3,10,0.06,81.33,64.62,20.89,13.63,1.59
2018,3,11,3.8,81.64,83.06,18.19,8.94,1.91
2018,3,12,0.44,81.42,84.62,17.45,11.15,2.19
2018,3,13,0.0,81.45,77.38,18.67,8.96,1.66
2018,3,14,0.0,81.23,75.69,20.33,11.55,1.82
2018,3,15,0.0,81.67,77.0,17.48,9.1,2.19
2018,3,16,0.0,81.42,71.06,18.48,12.25,1.8
2018,3,17,0.0,81.12,67.0,20.76,12.98,1.62
2018,3,18,2.88,81.34,65.56,18.82,13.8,2.19
2018,3,19,1.47,81.65,78.38,13.61,10.98,2.0
2018,3,20,0.0,81.78,70.44,15.33,11.13,1.7
2018,3,21,0.0,81.77,73.81,14.33,10.43,1.9
2018,3,22,0.0,81.3,61.88,17.41,16.25,1.54
2018,3,23,0.0,81.2,58.62,19.84,14.55,1.53
2018,3,24,4.85,81.58,76.19,16.74,13.05,2.16
2018,3,25,0.65,82.24,78.0,11.69,10.53,1.66
2018,3,26,0.0,81.77,70.62,12.96,12.29,2.11
2018,3,27,0.0,81.81,76.56,13.07,12.62,1.55
2018,3,28,0.0,81.74,70.12,15.94,11.89,1.45
2018,3,29,2.27,81.87,71.75,16.41,8.25,1.05
2018,3,30,0.04,81.86,72.69,15.97,11.03,1.79
2018,3,31,0.0,81.61,66.12,17.14,13.67,1.61
2018,4,1,29.2,81.65,84.19,15.12,6.41,1.14
2018,4,2,2.16,81.79,84.31,14.33,8.73,1.72
2018,4,3,0.0,81.69,81.56,15.34,10.09,1.27
2018,4,4,0.0,81.59,76.44,16.3,10.22,1.58
2018,4,5,0.29,81.45,68.5,17.3,12.12,1.6
2018,4,6,1.06,81.47,79.44,17.34,11.02,2.02
2018,4,7,5.63,81.5,83.75,18.3,10.69,2.09
2018,4,8,25.23,81.67,87.38,18.93,9.28,2.02
2018,4,9,7.78,81.63,86.69,18.81,9.02,2.38
2018,4,10,0.0,81.19,66.75,19.98,14.21,1.59
2018,4,11,0.04,81.24,62.31,20.65,13.89,1.65
2018,4,12,6.17,81.93,80.38,16.03,10.83,2.5
2018,4,13,0.28,82.19,83.06,11.81,9.14,1.82
2018,4,14,0.23,82.21,83.06,13.32,9.92,1.8
2018,4,15,0.04,82.33,83.62,14.5,11.26,1.95
2018,4,16,0.0,82.06,80.56,15.39,10.97,2.0
2018,4,17,0.0,81.95,71.69,16.37,13.26,1.68
2018,4,18,0.0,81.92,71.88,16.55,12.32,1.85
2018,4,19,0.0,81.69,73.94,16.81,12.47,1.83
2018,4,20,0.0,81.7,78.94,17.5,11.8,1.46
2018,4,21,0.0,81.72,80.44,17.98,8.94,1.46
2018,4,22,0.0,81.56,72.38,18.59,12.04,1.41
2018,4,23,4.62,81.8,81.88,18.15,7.73,1.66
2018,4,24,7.32,81.88,87.5,17.23,8.58,1.91
2018,4,25,1.71,81.95,84.12,17.89,8.74,1.94
2018,4,26,2.49,81.66,82.0,17.4,10.05,1.95
2018,4,27,0.01,81.7,67.12,17.73,13.6,1.55
2018,4,28,0.0,81.88,78.56,17.8,8.93,1.48
2018,4,29,0.0,81.72,76.44,18.33,11.39,1.48
2018,4,30,0.53,81.89,75.94,17.98,8.55,1.46
2018,5,1,3.79,81.91,85.56,17.71,9.3,1.57
2018,5,2,1.07,81.71,80.25,18.32,10.72,1.72
2018,5,3,0.24,81.63,76.56,17.83,8.7,1.41
2018,5,4,15.52,81.62,78.62,17.58,9.26,1.52
2018,5,5,5.58,81.96,87.88,15.44,6.89,1.51
2018,5,6,1.42,81.98,87.44,15.3,9.42,1.66
2018,5,7,0.22,81.75,75.94,15.85,12.11,1.74
2018,5,8,0.04,81.66,74.81,16.12,11.89,1.64
2018,5,9,0.49,81.52,76.31,16.16,11.02,1.63
2018,5,10,0.71,81.68,60.06,13.06,11.7,1.55
2018,5,11,0.01,82.12,59.88,11.44,12.27,1.27
2018,5,12,0.0,81.77,65.81,12.25,13.01,1.94
2018,5,13,0.0,81.46,58.12,13.2,12.84,1.53
2018,5,14,0.0,81.34,55.31,14.68,16.12,1.23
2018,5,15,3.86,81.74,70.56,14.94,10.74,1.52
2018,5,16,0.67,81.94,85.44,11.61,8.89,1.55
2018,5,17,0.0,81.46,65.25,12.82,12.95,1.29
2018,5,18,0.0,81.77,67.06,11.38,11.4,1.49
2018,5,19,0.0,82.28,72.0,9.23,12.05,1.31
2018,5,20,0.0,81.71,63.19,10.81,13.66,1.59
2018,5,21,0.0,81.78,57.75,10.13,11.25,1.49
2018,5,22,0.0,82.04,75.06,8.24,11.86,1.44
2018,5,23,0.0,82.01,74.31,8.9,12.47,1.47
2018,5,24,0.0,82.13,65.5,9.81,11.86,1.24
2018,5,25,0.0,81.9,57.88,11.39,13.1,1.41
2018,5,26,0.0,81.46,50.12,12.83,17.86,1.34
2018,5,27,0.0,81.63,49.12,13.12,12.69,1.46
2018,5,28,0.0,81.29,52.62,14.48,20.2,1.41
2018,5,29,0.0,81.4,50.81,14.87,15.01,1.56
2018,5,30,1.02,81.61,68.44,12.2,10.04,1.7
2018,5,31,1.68,81.56,83.19,8.37,8.86,1.94
2018,6,1,2.8,81.81,85.69,3.62,8.89,2.48
2018,6,2,0.49,82.12,82.81,1.58,10.49,2.12
2018,6,3,0.0,82.1,70.69,3.33,14.76,1.82
2018,6,4,0.0,82.02,57.19,5.79,12.88,1.52
2018,6,5,0.0,81.83,55.69,6.85,14.05,1.45
2018,6,6,0.0,81.42,51.44,8.69,15.88,1.52
2018,6,7,0.0,81.98,66.5,6.16,11.05,1.5
2018,6,8,0.0,81.38,46.5,11.21,17.7,1.4
2018,6,9,0.0,80.91,41.31,12.97,20.1,1.71
2018,6,10,0.0,80.73,40.44,14.97,15.88,3.53
2018,6,11,0.0,80.96,39.88,11.65,16.55,3.1
2018,6,12,0.0,81.8,63.38,3.68,12.24,2.16
2018,6,13,0.0,82.01,59.62,2.4,14.58,1.92
2018,6,14,0.0,82.09,60.94,2.51,13.66,1.9
2018,6,15,0.0,82.39,64.0,3.12,11.4,1.32
2018,6,16,0.0,82.27,62.25,4.58,12.89,1.37
2018,6,17,0.0,82.37,48.38,8.73,14.17,1.2
2018,6,18,0.0,82.15,39.88,11.46,13.7,1.56
2018,6,19,0.0,81.69,36.69,13.3,17.87,1.3
2018,6,20,0.0,81.74,37.0,14.23,12.43,1.18
2018,6,21,0.0,81.99,46.25,12.04,11.88,1.56
2018,6,22,0.0,81.5,65.06,11.7,17.34,1.68
2018,6,23,0.3,81.58,58.5,11.21,14.78,2.15
2018,6,24,0.06,81.74,68.38,6.09,14.57,1.89
2018,6,25,0.0,81.65,49.69,7.65,15.7,1.58
2018,6,26,0.0,81.48,44.19,9.15,18.21,1.39
2018,6,27,0.0,81.46,34.0,12.11,17.01,1.45
2018,6,28,0.0,81.4,42.0,11.4,14.22,1.39
2018,6,29,0.0,81.68,43.31,10.39,18.82,1.45
2018,6,30,0.0,81.37,50.88,11.52,17.36,1.52
2018,7,1,0.0,81.14,43.81,14.29,20.44,2.16
2018,7,2,2.12,81.76,64.31,11.4,9.99,2.0
2018,7,3,2.15,81.75,81.62,6.85,8.66,2.26
2018,7,4,1.45,81.31,56.19,10.37,17.33,1.32
2018,7,5,0.87,81.43,50.0,11.97,16.12,1.45
2018,7,6,0.04,81.41,50.88,12.29,19.16,1.37
2018,7,7,0.05,81.74,59.06,8.69,13.9,1.52
2018,7,8,0.0,82.3,75.62,3.33,9.55,1.44
2018,7,9,0.0,82.59,73.56,3.32,13.52,1.48
2018,7,10,0.0,82.04,58.5,5.39,13.55,1.85
2018,7,11,0.0,81.67,48.38,8.67,14.46,1.24
2018,7,12,0.0,81.82,36.69,12.29,13.76,1.08
2018,7,13,0.0,81.73,30.62,14.47,14.77,1.5
2018,7,14,0.0,81.27,32.44,15.98,18.51,1.54
2018,7,15,0.0,81.52,49.62,12.55,15.1,1.79
2018,7,16,0.0,81.79,69.12,10.23,12.18,1.58
2018,7,17,0.01,81.49,60.75,11.36,15.41,1.54
2018,7,18,0.24,81.24,54.12,13.79,15.83,1.53
2018,7,19,0.48,81.19,68.88,8.76,14.38,1.91
2018,7,20,0.07,81.92,61.12,3.1,12.3,1.91
2018,7,21,0.0,81.72,38.5,9.48,17.6,2.19
2018,7,22,0.0,81.46,46.56,10.1,21.58,2.66
2018,7,23,0.0,82.37,64.19,1.1,10.92,1.55
2018,7,24,0.0,82.14,59.06,1.93,14.0,1.61
2018,7,25,0.0,82.15,50.94,4.74,13.25,1.56
2018,7,26,0.0,81.98,47.94,7.2,13.84,1.91
2018,7,27,0.0,81.34,47.94,10.32,19.02,1.59
2018,7,28,0.0,81.72,47.62,7.01,12.43,1.76
2018,7,29,0.0,81.62,42.44,8.06,15.61,1.88
2018,7,30,0.0,81.79,44.12,7.54,13.99,2.04
2018,7,31,0.0,81.96,72.06,4.96,11.13,2.07
2018,8,1,0.0,81.66,54.69,7.01,14.88,1.9
2018,8,2,0.0,81.67,55.5,7.83,12.43,1.48
2018,8,3,0.0,81.69,45.62,9.68,15.95,1.86
2018,8,4,0.0,81.96,53.69,8.3,12.31,1.84
2018,8,5,0.0,81.72,44.81,11.06,16.9,1.71
2018,8,6,0.0,81.54,41.31,13.14,16.39,2.18
2018,8,7,0.0,81.24,36.44,14.52,21.71,2.3
2018,8,8,0.0,82.34,54.25,7.04,10.51,1.57
2018,8,9,0.0,82.23,43.12,8.15,14.66,1.58
2018,8,10,0.0,81.89,35.0,11.65,14.34,1.46
2018,8,11,0.0,81.73,37.88,12.45,14.98,1.95
2018,8,12,0.0,81.6,40.69,14.22,16.3,1.69
2018,8,13,0.0,81.59,40.88,14.8,16.62,1.92
2018,8,14,0.0,82.29,65.06,8.52,8.97,2.08
2018,8,15,0.0,82.19,54.38,9.8,13.7,1.88
2018,8,16,0.0,82.11,42.44,12.04,15.2,1.96
2018,8,17,0.0,81.84,39.94,14.15,16.67,1.83
2018,8,18,0.0,81.69,38.69,15.42,16.32,2.11
2018,8,19,0.01,82.4,64.56,4.12,12.61,2.79
2018,8,20,0.24,82.33,66.88,1.1,14.04,2.15
2018,8,21,0.0,82.05,46.44,6.26,18.37,1.66
2018,8,22,0.0,81.66,33.5,10.98,17.8,1.98
2018,8,23,0.0,81.01,28.81,14.95,23.01,1.95
2018,8,24,0.0,81.88,45.75,7.83,11.51,2.23
2018,8,25,0.0,82.32,49.62,6.67,16.3,1.71
2018,8,26,0.0,82.23,35.94,11.33,18.54,1.78
2018,8,27,0.0,81.62,31.94,14.31,17.34,2.16
2018,8,28,0.0,81.55,30.44,15.1,15.08,1.85
2018,8,29,0.0,81.34,30.0,17.15,21.42,1.8
2018,8,30,0.0,81.46,42.19,15.05,16.65,1.88
2018,8,31,0.25,81.57,62.81,8.84,13.76,2.57
2018,9,1,0.39,81.81,73.25,3.09,10.17,2.37
2018,9,2,0.0,82.02,39.56,9.0,21.05,1.84
2018,9,3,0.0,82.19,26.75,13.19,15.63,1.84
2018,9,4,0.0,81.97,33.69,13.73,17.81,2.14
2018,9,5,0.0,81.57,31.06,16.56,18.3,2.5
2018,9,6,0.0,81.61,26.56,18.51,17.08,2.04
2018,9,7,0.0,81.89,30.44,16.9,13.36,1.96
2018,9,8,0.0,81.95,32.12,16.44,13.66,2.21
2018,9,9,0.0,81.9,39.81,16.46,14.12,2.42
